"InstanceName","Solver","ActualRuntime","PredictedRuntime","Prediction_StandardError"
"sat/rpoc_xits_08_UNSAT.cnf","abcdSAT_drup",734.087,4321.33302720588,1586.57418266575
"sat/rpoc_xits_08_UNSAT.cnf","BeansAndEggs",1125.884,3992.77711053922,1907.47947449625
"sat/rpoc_xits_08_UNSAT.cnf","CHBR_glucose",1563.953,4359.09338529412,1544.22080089802
"sat/rpoc_xits_08_UNSAT.cnf","CHBR_glucose_tuned",1568.3,4278.0415997549,1637.67410184958
"sat/rpoc_xits_08_UNSAT.cnf","cmsat5_autotune2",619.833,3781.78618492647,1833.45754542853
"sat/rpoc_xits_08_UNSAT.cnf","cmsat5_main2",604.923,3665.6656305147,1905.94602129509
"sat/rpoc_xits_08_UNSAT.cnf","COMiniSatPSChandrasekharDRUP",873.778,4141.17825036764,1731.16771242394
"sat/rpoc_xits_08_UNSAT.cnf","GHackCOMSPS_DRUP",997.699,4125.81819852941,1791.18797658401
"sat/rpoc_xits_08_UNSAT.cnf","glucose",1003.888,4310.13661446078,1653.28952308402
"sat/rpoc_xits_08_UNSAT.cnf","glucose_hack_kiel_newScript",1209.293,4556.48364154412,1364.03331138118
"sat/rpoc_xits_08_UNSAT.cnf","Glucose_nbSat",1447.623,4165.3412242647,1659.2761534589
"sat/rpoc_xits_08_UNSAT.cnf","glue_alt",493.123,4435.2411692402,1394.56094025862
"sat/rpoc_xits_08_UNSAT.cnf","glueminisat.2210.81.main",981.401,4295.80136311275,1560.63571905123
"sat/rpoc_xits_08_UNSAT.cnf","gulch",742.103,4361.60247254902,1535.6325348529
"sat/rpoc_xits_08_UNSAT.cnf","Lingelingbbcmain",850.621,4383.39139509804,1482.55242370491
"sat/rpoc_xits_08_UNSAT.cnf","MapleCMS",317.611,2900.11935245098,1806.16754020285
"sat/rpoc_xits_08_UNSAT.cnf","MapleCOMSPS_CHB_DRUP",1291.166,4362.25361409314,1540.84162841994
"sat/rpoc_xits_08_UNSAT.cnf","MapleCOMSPS_DRUP",425.759,4204.8038502451,1759.44208105577
"sat/rpoc_xits_08_UNSAT.cnf","MapleCOMSPS_LRB_DRUP",1019.364,4649.26874044118,1218.26945082629
"sat/rpoc_xits_08_UNSAT.cnf","MapleGlucose",499.071,4374.26885306373,1540.72538684774
"sat/rpoc_xits_08_UNSAT.cnf","Riss6",5000,4432.09603848039,1411.71844214488
"sat/rpoc_xits_08_UNSAT.cnf","Splatz06vmain",5000,4272.44800845588,1666.58626162635
"sat/rpoc_xits_08_UNSAT.cnf","tb_glucose",1004.95,4372.00888198529,1496.00000047992
"sat/rpoc_xits_08_UNSAT.cnf","tc_glucose",5000,4409.92233370098,1384.95338514221
"sat/rpoc_xits_08_UNSAT.cnf","YALSAT03r",5000,4902.10301531863,664.532332983417
